company,country_name,date,entity_name,entity_type,gender_name,metric_id,metric_name,msa_name,us_region_name,us_state_name,value,world_region_name
"Netflix, Inc.",Chile,2018-09-17,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.75107294,N/A
"Netflix, Inc.",Chile,2018-09-18,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.667245,N/A
"Netflix, Inc.",Chile,2018-09-19,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.51778597,N/A
"Netflix, Inc.",Chile,2018-09-20,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.0274551,N/A
"Netflix, Inc.",Chile,2018-09-21,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.141577,N/A
"Netflix, Inc.",Chile,2018-09-22,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.0069395,N/A
"Netflix, Inc.",Chile,2018-09-23,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.8167199,N/A
"Netflix, Inc.",Chile,2018-09-24,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.5433897,N/A
"Netflix, Inc.",Chile,2018-09-25,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.61896163,N/A
"Netflix, Inc.",Chile,2018-09-26,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.715406,N/A
"Netflix, Inc.",Chile,2018-09-27,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.55590147,N/A
"Netflix, Inc.",Chile,2018-09-28,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.90790445,N/A
"Netflix, Inc.",Chile,2018-09-29,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.0634527,N/A
"Netflix, Inc.",Chile,2018-09-30,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.4146672,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-01,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.7633588,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-02,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.5440439,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-03,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.34821367,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-04,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.6992518,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-05,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.35104963,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-06,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.0598834,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-07,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.7356728,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-08,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.0,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-09,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.563355,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-10,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.70054996,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-11,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.1169994,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-12,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.35356927,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-13,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.7148474,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-14,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.7378712,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-15,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.7742635,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-16,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.76443833,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-17,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.35394472,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-18,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.0,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-19,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.3598805,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-20,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.7330841,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-21,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.7566586,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-22,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.8079176,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-23,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.6347883,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-24,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.0,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-25,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.1268029,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-26,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.3378822,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-27,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.7307626,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-28,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.0,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-29,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.37791467,N/A
"Netflix, Inc.","China, Hong Kong Special Administrative Region",2018-09-30,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.3986605,N/A
"Netflix, Inc.",Colombia,2018-09-01,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.9955915,N/A
"Netflix, Inc.",Colombia,2018-09-02,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.4633367,N/A
"Netflix, Inc.",Colombia,2018-09-03,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.0345196,N/A
"Netflix, Inc.",Colombia,2018-09-04,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.148358,N/A
"Netflix, Inc.",Colombia,2018-09-05,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.0224376,N/A
"Netflix, Inc.",Colombia,2018-09-06,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.036072,N/A
"Netflix, Inc.",Colombia,2018-09-07,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.801229,N/A
"Netflix, Inc.",Colombia,2018-09-08,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.88807076,N/A
"Netflix, Inc.",Colombia,2018-09-09,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.4714276,N/A
"Netflix, Inc.",Colombia,2018-09-10,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.74088544,N/A
"Netflix, Inc.",Colombia,2018-09-11,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.8315151,N/A
"Netflix, Inc.",Colombia,2018-09-12,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.70967525,N/A
"Netflix, Inc.",Colombia,2018-09-13,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.6112262,N/A
"Netflix, Inc.",Colombia,2018-09-14,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.9556744,N/A
"Netflix, Inc.",Colombia,2018-09-15,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.3951867,N/A
"Netflix, Inc.",Colombia,2018-09-16,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.1059704,N/A
"Netflix, Inc.",Colombia,2018-09-17,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.71946883,N/A
"Netflix, Inc.",Colombia,2018-09-18,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.1113356,N/A
"Netflix, Inc.",Colombia,2018-09-19,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.7492218,N/A
"Netflix, Inc.",Colombia,2018-09-20,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.1400735,N/A
"Netflix, Inc.",Colombia,2018-09-21,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.96630114,N/A
"Netflix, Inc.",Colombia,2018-09-22,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.2819028,N/A
"Netflix, Inc.",Colombia,2018-09-23,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.95945615,N/A
"Netflix, Inc.",Colombia,2018-09-24,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.2686222,N/A
"Netflix, Inc.",Colombia,2018-09-25,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.75283724,N/A
"Netflix, Inc.",Colombia,2018-09-26,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.9590486,N/A
"Netflix, Inc.",Colombia,2018-09-27,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.9768148,N/A
"Netflix, Inc.",Colombia,2018-09-28,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.65601516,N/A
"Netflix, Inc.",Colombia,2018-09-29,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.9834962,N/A
"Netflix, Inc.",Colombia,2018-09-30,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.4783902,N/A
"Netflix, Inc.",Czechia,2018-09-01,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.12445783,N/A
"Netflix, Inc.",Czechia,2018-09-02,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.5067796,N/A
"Netflix, Inc.",Czechia,2018-09-03,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.370245,N/A
"Netflix, Inc.",Czechia,2018-09-04,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.5442147,N/A
"Netflix, Inc.",Czechia,2018-09-05,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.16727257,N/A
"Netflix, Inc.",Czechia,2018-09-06,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.4528319,N/A
"Netflix, Inc.",Czechia,2018-09-07,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.35480914,N/A
"Netflix, Inc.",Czechia,2018-09-08,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.27283642,N/A
"Netflix, Inc.",Czechia,2018-09-09,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.41245374,N/A
"Netflix, Inc.",Czechia,2018-09-10,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.3813488,N/A
"Netflix, Inc.",Czechia,2018-09-11,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.33095595,N/A
"Netflix, Inc.",Czechia,2018-09-12,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.44681254,N/A
"Netflix, Inc.",Czechia,2018-09-13,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.33292273,N/A
"Netflix, Inc.",Czechia,2018-09-14,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.11436021,N/A
"Netflix, Inc.",Czechia,2018-09-15,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.4034644,N/A
"Netflix, Inc.",Czechia,2018-09-16,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.41228613,N/A
"Netflix, Inc.",Czechia,2018-09-17,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.1089378,N/A
"Netflix, Inc.",Czechia,2018-09-18,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.38642862,N/A
"Netflix, Inc.",Czechia,2018-09-19,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.33233815,N/A
"Netflix, Inc.",Czechia,2018-09-20,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.22605129,N/A
"Netflix, Inc.",Czechia,2018-09-21,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.17942262,N/A
"Netflix, Inc.",Czechia,2018-09-22,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.5232828,N/A
"Netflix, Inc.",Czechia,2018-09-23,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.4435008,N/A
"Netflix, Inc.",Czechia,2018-09-24,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.42414218,N/A
"Netflix, Inc.",Czechia,2018-09-25,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.62920785,N/A
"Netflix, Inc.",Czechia,2018-09-26,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.21284634,N/A
"Netflix, Inc.",Czechia,2018-09-27,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.5097417,N/A
"Netflix, Inc.",Czechia,2018-09-28,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.4416153,N/A
"Netflix, Inc.",Czechia,2018-09-29,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.0,N/A
"Netflix, Inc.",Czechia,2018-09-30,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.3319245,N/A
"Netflix, Inc.",Denmark,2018-09-01,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.3396678,N/A
"Netflix, Inc.",Denmark,2018-09-02,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.5478888,N/A
"Netflix, Inc.",Denmark,2018-09-03,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.6896737,N/A
"Netflix, Inc.",Denmark,2018-09-04,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.0545853,N/A
"Netflix, Inc.",Denmark,2018-09-05,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.0616612,N/A
"Netflix, Inc.",Denmark,2018-09-06,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.7231723,N/A
"Netflix, Inc.",Denmark,2018-09-07,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.3440259,N/A
"Netflix, Inc.",Denmark,2018-09-08,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.3029315,N/A
"Netflix, Inc.",Denmark,2018-09-09,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.5478888,N/A
"Netflix, Inc.",Denmark,2018-09-10,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.9217188,N/A
"Netflix, Inc.",Denmark,2018-09-11,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.2446325,N/A
"Netflix, Inc.",Denmark,2018-09-12,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.477479,N/A
"Netflix, Inc.",Denmark,2018-09-13,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.6462453,N/A
"Netflix, Inc.",Denmark,2018-09-14,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.1365186,N/A
"Netflix, Inc.",Denmark,2018-09-15,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.3740437,N/A
"Netflix, Inc.",Denmark,2018-09-16,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.1684427,N/A
"Netflix, Inc.",Denmark,2018-09-17,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.5319126,N/A
"Netflix, Inc.",Denmark,2018-09-18,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.4890132,N/A
"Netflix, Inc.",Denmark,2018-09-19,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.0640562,N/A
"Netflix, Inc.",Denmark,2018-09-20,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.5570543,N/A
"Netflix, Inc.",Denmark,2018-09-21,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.342432,N/A
"Netflix, Inc.",Denmark,2018-09-22,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.5154772,N/A
"Netflix, Inc.",Denmark,2018-09-23,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.3409884,N/A
"Netflix, Inc.",Denmark,2018-09-24,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.8848168,N/A
"Netflix, Inc.",Denmark,2018-09-25,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.27649,N/A
"Netflix, Inc.",Denmark,2018-09-26,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.8230064,N/A
"Netflix, Inc.",Denmark,2018-09-27,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.61611766,N/A
"Netflix, Inc.",Denmark,2018-09-28,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.3868937,N/A
"Netflix, Inc.",Denmark,2018-09-29,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,3.023965,N/A
"Netflix, Inc.",Denmark,2018-09-30,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.6816242,N/A
"Netflix, Inc.",Finland,2018-09-01,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.385171,N/A
"Netflix, Inc.",Finland,2018-09-02,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.8401804,N/A
"Netflix, Inc.",Finland,2018-09-03,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,3.9893997,N/A
"Netflix, Inc.",Finland,2018-09-04,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.466628,N/A
"Netflix, Inc.",Finland,2018-09-05,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.6152717,N/A
"Netflix, Inc.",Finland,2018-09-06,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.0992024,N/A
"Netflix, Inc.",Finland,2018-09-07,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.3454726,N/A
"Netflix, Inc.",Finland,2018-09-08,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.6547263,N/A
"Netflix, Inc.",Finland,2018-09-09,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.658119,N/A
"Netflix, Inc.",Finland,2018-09-10,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.6028862,N/A
"Netflix, Inc.",Finland,2018-09-11,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,3.3287504,N/A
"Netflix, Inc.",Finland,2018-09-12,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.7629933,N/A
"Netflix, Inc.",Finland,2018-09-13,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.236536,N/A
"Netflix, Inc.",Finland,2018-09-14,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.9861883,N/A
"Netflix, Inc.",Finland,2018-09-15,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.6727443,N/A
"Netflix, Inc.",Finland,2018-09-16,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,3.3969488,N/A
"Netflix, Inc.",Finland,2018-09-17,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.4289184,N/A
"Netflix, Inc.",Finland,2018-09-18,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.3188553,N/A
"Netflix, Inc.",Finland,2018-09-19,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.224694,N/A
"Netflix, Inc.",Finland,2018-09-20,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.107323,N/A
"Netflix, Inc.",Finland,2018-09-21,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.8053114,N/A
"Netflix, Inc.",Finland,2018-09-22,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.7023833,N/A
"Netflix, Inc.",Finland,2018-09-23,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,3.4129694,N/A
"Netflix, Inc.",Finland,2018-09-24,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.0452588,N/A
"Netflix, Inc.",Finland,2018-09-25,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.5926102,N/A
"Netflix, Inc.",Finland,2018-09-26,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.9600394,N/A
"Netflix, Inc.",Finland,2018-09-27,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.469961,N/A
"Netflix, Inc.",Finland,2018-09-28,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.9815865,N/A
"Netflix, Inc.",Finland,2018-09-29,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.8390343,N/A
"Netflix, Inc.",Finland,2018-09-30,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,2.2176883,N/A
"Netflix, Inc.",France,2018-09-01,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.97134316,N/A
"Netflix, Inc.",France,2018-09-02,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.2435366,N/A
"Netflix, Inc.",France,2018-09-03,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.9187667,N/A
"Netflix, Inc.",France,2018-09-04,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.0030442,N/A
"Netflix, Inc.",France,2018-09-05,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.8661975,N/A
"Netflix, Inc.",France,2018-09-06,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.8438082,N/A
"Netflix, Inc.",France,2018-09-07,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.73063606,N/A
"Netflix, Inc.",France,2018-09-08,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.0204494,N/A
"Netflix, Inc.",France,2018-09-09,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.2542877,N/A
"Netflix, Inc.",France,2018-09-10,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.8108438,N/A
"Netflix, Inc.",France,2018-09-11,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.959653,N/A
"Netflix, Inc.",France,2018-09-12,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.6495641,N/A
"Netflix, Inc.",France,2018-09-13,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.8198454,N/A
"Netflix, Inc.",France,2018-09-14,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.69968206,N/A
"Netflix, Inc.",France,2018-09-15,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.1828971,N/A
"Netflix, Inc.",France,2018-09-16,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.8809095,N/A
"Netflix, Inc.",France,2018-09-17,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.82858604,N/A
"Netflix, Inc.",France,2018-09-18,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.7842173,N/A
"Netflix, Inc.",France,2018-09-19,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.8300798,N/A
"Netflix, Inc.",France,2018-09-20,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.7948257,N/A
"Netflix, Inc.",France,2018-09-21,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.609421,N/A
"Netflix, Inc.",France,2018-09-22,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.9368416,N/A
"Netflix, Inc.",France,2018-09-23,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.154649,N/A
"Netflix, Inc.",France,2018-09-24,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.82213694,N/A
"Netflix, Inc.",France,2018-09-25,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.862425,N/A
"Netflix, Inc.",France,2018-09-26,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.88888055,N/A
"Netflix, Inc.",France,2018-09-27,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.6472986,N/A
"Netflix, Inc.",France,2018-09-28,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.57343817,N/A
"Netflix, Inc.",France,2018-09-29,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,0.6575396,N/A
"Netflix, Inc.",France,2018-09-30,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.1770409,N/A
"Netflix, Inc.",Germany,2018-09-01,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.263832,N/A
"Netflix, Inc.",Germany,2018-09-02,Netflix,subscriptions,N/A,173,Cancellation Index,N/A,N/A,N/A,1.518526,N/A
